No.,date,operator,bottype,No.,angle,angle_err,stars,bots,folder,path,BotLocatingFile,BatteryLocatingFile,start_min,end_min,starting_point,p0_1,p0_2
341,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:22,1:26,up,,
342,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:28,1:31,up,,
343,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:32,1:36,up,,
344,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:39,1:41,up,,
345,,,fronter,5,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0892.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:43,1:46,up,,
346,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:02,0:07,up,,
347,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:08,0:14,up,,
348,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:16,0:17,up,,
349,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:27,0:31,up,,
350,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:34,0:36,up,,
351,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:40,0:42,up,,
352,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:43,0:46,up,,
353,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:47,0:50,up,,
354,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:52,0:56,up,,
355,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:57,1:00,up,,
356,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:01,1:05,up,,
357,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:06,1:10,up,,
358,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:14,1:15,up,,
359,,,aligner,3,0.8,0.2,,,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\7_7_24_0_deg\C0893.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:16,1:19,up,,
