frame,Unnamed: 0,frame,x,y,r,particle
6982,5257,6982,691.5,410.5,30.9,0
6983,5258,6983,691.5,410.5,30.8,0
6984,5259,6984,691.5,410.5,30.9,0
6985,5260,6985,690.5,410.5,30.9,0
6986,5261,6986,691.5,411.5,30.9,0
6987,5262,6987,692.5,410.5,30.9,0
6988,5263,6988,691.5,411.5,30.9,0
6989,5264,6989,690.5,410.5,30.9,0
6990,5265,6990,691.5,410.5,30.9,0
6991,5266,6991,693.5,411.5,30.9,0
6993,5267,6993,691.5,411.5,30.9,0
6994,5268,6994,690.5,410.5,30.9,0
6995,5269,6995,699.5,415.5,36.4,0
6996,5270,6996,692.5,427.5,33.1,0
6997,5271,6997,691.5,411.5,30.7,0
6998,5272,6998,692.5,411.5,30.8,0
7000,5273,7000,690.5,410.5,30.8,0
7001,5274,7001,690.5,410.5,30.9,0
7002,5275,7002,692.5,411.5,32.0,0
7003,5276,7003,691.5,410.5,30.9,0
7004,5277,7004,690.5,411.5,30.8,0
7005,5278,7005,690.5,412.5,30.9,0
7006,5279,7006,691.5,411.5,30.8,0
7007,5280,7007,689.5,410.5,30.9,0
7008,5281,7008,690.5,410.5,30.9,0
7009,5282,7009,691.5,410.5,30.9,0
7013,5283,7013,693.5,411.5,30.9,0
7014,5284,7014,691.5,410.5,30.8,0
7015,5285,7015,689.5,410.5,30.8,0
7016,5286,7016,690.5,410.5,30.9,0
7017,5287,7017,691.5,410.5,30.9,0
7018,5288,7018,691.5,413.5,30.9,0
7019,5289,7019,688.5,425.5,33.1,0
7020,5290,7020,690.5,410.5,30.9,0
7021,5291,7021,690.5,410.5,30.8,0
7022,5292,7022,691.5,411.5,30.7,0
7023,5293,7023,689.5,411.5,31.9,0
7024,5294,7024,692.5,411.5,32.0,0
7025,5295,7025,691.5,410.5,30.9,0
7026,5296,7026,690.5,409.5,30.9,0
7027,5297,7027,690.5,411.5,30.8,0
7028,5298,7028,691.5,410.5,30.9,0
7029,5299,7029,689.5,410.5,30.8,0
7030,5300,7030,689.5,411.5,32.0,0
7031,5301,7031,691.5,410.5,30.9,0
7032,5302,7032,689.5,411.5,31.8,0
7033,5303,7033,690.5,410.5,30.9,0
7034,5304,7034,690.5,411.5,30.8,0
7035,5305,7035,691.5,411.5,30.8,0
7036,5306,7036,694.5,412.5,33.1,0
7037,5307,7037,692.5,411.5,32.0,0
7038,5308,7038,690.5,410.5,30.8,0
7039,5309,7039,690.5,410.5,30.9,0
7040,5310,7040,690.5,410.5,30.8,0
7042,5311,7042,690.5,409.5,30.8,0
7043,5312,7043,693.5,408.5,33.1,0
7044,5313,7044,691.5,409.5,30.9,0
7045,5314,7045,687.5,409.5,32.0,0
7046,5315,7046,690.5,409.5,30.9,0
7047,5316,7047,689.5,408.5,30.8,0
7048,5317,7048,695.5,406.5,34.2,0
7049,5318,7049,691.5,408.5,31.9,0
7051,5319,7051,689.5,406.5,30.7,0
7053,5320,7053,690.5,407.5,30.9,0
7054,5321,7054,687.5,411.5,32.0,0
7055,5322,7055,687.5,407.5,32.0,0
7056,5323,7056,689.5,408.5,30.9,0
7057,5324,7057,689.5,407.5,30.8,0
7058,5325,7058,689.5,406.5,30.7,0
7061,5326,7061,687.5,407.5,31.9,0
7062,5327,7062,688.5,408.5,30.9,0
7064,5328,7064,689.5,405.5,30.9,0
7066,5329,7066,686.5,405.5,30.9,0
7067,5330,7067,688.5,404.5,30.9,0
7068,5331,7068,687.5,405.5,30.9,0
7069,5332,7069,689.5,405.5,32.0,0
7071,5333,7071,688.5,405.5,30.9,0
7072,5334,7072,687.5,407.5,30.9,0
7073,5335,7073,687.5,404.5,30.8,0
7074,5336,7074,686.5,405.5,31.8,0
7075,5337,7075,687.5,405.5,30.9,0
7076,5338,7076,691.5,401.5,34.2,0
7077,5339,7077,686.5,403.5,30.9,0
7078,5340,7078,686.5,403.5,30.9,0
7079,5341,7079,687.5,405.5,30.4,0
7080,5342,7080,687.5,404.5,30.9,0
7081,5343,7081,687.5,403.5,30.8,0
7082,5344,7082,687.5,404.5,30.9,0
7083,5345,7083,688.5,404.5,30.8,0
7084,5346,7084,687.5,404.5,30.8,0
7085,5347,7085,686.5,404.5,30.6,0
7086,5348,7086,687.5,402.5,30.9,0
7087,5349,7087,685.5,402.5,30.9,0
7088,5350,7088,686.5,402.5,30.8,0
7089,5351,7089,684.5,403.5,32.7,0
7090,5352,7090,686.5,403.5,30.8,0
7091,5353,7091,687.5,402.5,30.9,0
7094,5354,7094,686.5,401.5,30.9,0
7095,5355,7095,685.5,401.5,30.8,0
7096,5356,7096,685.5,401.5,30.9,0
7097,5357,7097,686.5,401.5,30.9,0
7098,5358,7098,685.5,401.5,30.8,0
7100,5359,7100,693.5,399.5,30.9,0
7102,5360,7102,686.5,400.5,30.9,0
7103,5361,7103,685.5,400.5,30.8,0
7104,5362,7104,686.5,400.5,30.8,0
7105,5363,7105,685.5,399.5,30.9,0
7106,5364,7106,684.5,419.5,36.4,0
7107,5365,7107,687.5,400.5,32.0,0
7110,5367,7110,685.5,399.5,30.9,0
7112,5368,7112,679.5,414.5,36.4,0
7113,5369,7113,685.5,400.5,30.8,0
7114,5370,7114,685.5,399.5,30.9,0
7115,5371,7115,686.5,401.5,30.9,0
7116,5372,7116,686.5,400.5,30.8,0
7117,5373,7117,685.5,399.5,30.9,0
7119,5374,7119,685.5,399.5,30.9,0
7120,5375,7120,685.5,399.5,30.9,0
7121,5376,7121,685.5,400.5,30.7,0
7122,5377,7122,683.5,403.5,30.8,0
7124,5378,7124,686.5,400.5,30.8,0
7125,5379,7125,685.5,399.5,30.8,0
7126,5380,7126,684.5,398.5,30.9,0
7127,5381,7127,684.5,400.5,30.9,0
7130,5382,7130,685.5,399.5,30.9,0
7131,5383,7131,685.5,399.5,30.9,0
7133,5384,7133,685.5,398.5,30.9,0
7134,5385,7134,685.5,399.5,30.7,0
7135,5386,7135,685.5,399.5,30.7,0
7136,5387,7136,686.5,400.5,30.7,0
7137,5388,7137,683.5,399.5,30.9,0
7138,5389,7138,685.5,398.5,30.9,0
7140,5390,7140,684.5,399.5,30.9,0
7141,5391,7141,684.5,399.5,30.9,0
7142,5392,7142,688.5,398.5,33.1,0
7144,5393,7144,683.5,414.5,36.4,0
7145,5394,7145,683.5,417.5,36.4,0
7146,5395,7146,685.5,399.5,30.9,0
7147,5396,7147,685.5,399.5,30.8,0
7148,5397,7148,685.5,399.5,30.9,0
7150,5398,7150,683.5,403.5,30.8,0
7151,5399,7151,685.5,400.5,30.8,0
7152,5400,7152,685.5,398.5,30.9,0
7153,5401,7153,685.5,399.5,30.9,0
7154,5402,7154,684.5,398.5,30.9,0
7155,5403,7155,685.5,416.5,34.2,0
7157,5404,7157,685.5,399.5,30.9,0
7158,5405,7158,685.5,398.5,30.9,0
7161,5407,7161,687.5,418.5,35.3,0
7163,5408,7163,688.5,400.5,30.9,0
7164,5409,7164,685.5,397.5,30.9,0
7165,5410,7165,687.5,400.5,30.9,0
7166,5411,7166,686.5,401.5,30.9,0
7167,5412,7167,686.5,400.5,30.9,0
7168,5413,7168,686.5,399.5,30.8,0
7171,5414,7171,685.5,399.5,30.9,0
7172,5415,7172,693.5,392.5,36.4,0
7173,5416,7173,684.5,401.5,30.9,0
7174,5417,7174,684.5,399.5,30.8,0
7176,5418,7176,685.5,399.5,30.8,0
7177,5419,7177,684.5,400.5,30.8,0
7181,5420,7181,685.5,400.5,30.8,0
7183,5421,7183,684.5,400.5,30.8,0
7184,5422,7184,684.5,399.5,30.9,0
7185,5423,7185,686.5,399.5,30.8,0
7186,5424,7186,685.5,399.5,30.9,0
7187,5425,7187,684.5,399.5,30.8,0
7190,5426,7190,685.5,400.5,30.9,0
7191,5427,7191,684.5,399.5,30.9,0
7194,5428,7194,684.5,397.5,33.1,0
7195,5429,7195,692.5,397.5,31.9,0
7196,5430,7196,686.5,399.5,30.8,0
7197,5431,7197,685.5,399.5,30.8,0
7200,5432,7200,688.5,400.5,30.8,0
7201,5433,7201,685.5,399.5,30.9,0
7202,5434,7202,685.5,400.5,30.8,0
7203,5435,7203,686.5,400.5,30.8,0
7204,5436,7204,685.5,400.5,30.7,0
7205,5437,7205,683.5,399.5,30.9,0
7206,5438,7206,685.5,399.5,30.9,0
7208,5439,7208,691.5,395.5,30.9,0
7210,5440,7210,685.5,399.5,30.9,0
7212,5441,7212,688.5,398.5,33.1,0
7213,5442,7213,685.5,399.5,30.9,0
7217,5443,7217,685.5,400.5,30.8,0
7218,5444,7218,685.5,399.5,30.9,0
7220,5445,7220,689.5,395.5,33.1,0
7221,5446,7221,685.5,399.5,30.9,0
7222,5447,7222,686.5,399.5,30.9,0
7223,5448,7223,691.5,398.5,30.8,0
7224,5449,7224,685.5,400.5,30.7,0
7225,5450,7225,685.5,398.5,30.9,0
7226,5451,7226,684.5,401.5,30.9,0
7227,5452,7227,685.5,399.5,30.9,0
7228,5453,7228,685.5,400.5,30.7,0
7230,5454,7230,686.5,399.5,30.8,0
7231,5455,7231,685.5,399.5,30.9,0
7232,5456,7232,685.5,417.5,36.4,0
7233,5457,7233,683.5,399.5,30.9,0
7234,5458,7234,685.5,399.5,30.9,0
7235,5459,7235,688.5,400.5,30.9,0
7236,5460,7236,684.5,399.5,30.8,0
7237,5461,7237,685.5,399.5,30.9,0
7238,5462,7238,686.5,399.5,30.8,0
7239,5463,7239,686.5,399.5,30.9,0
7242,5464,7242,690.5,415.5,32.0,0
7243,5465,7243,686.5,398.5,30.9,0
7244,5466,7244,690.5,397.5,32.0,0
7245,5467,7245,683.5,400.5,32.0,0
7246,5468,7246,684.5,400.5,30.8,0
7247,5469,7247,685.5,399.5,30.9,0
7248,5470,7248,685.5,399.5,30.9,0
7249,5471,7249,685.5,400.5,30.9,0
7250,5472,7250,685.5,400.5,30.9,0
7251,5473,7251,678.5,416.5,36.4,0
7254,5474,7254,685.5,399.5,30.9,0
7255,5475,7255,684.5,400.5,30.7,0
7257,5476,7257,681.5,417.5,35.3,0
7258,5477,7258,692.5,416.5,36.4,0
7259,5478,7259,686.5,400.5,30.9,0
7260,5479,7260,684.5,400.5,30.8,0
7261,5480,7261,685.5,400.5,30.7,0
7262,5481,7262,685.5,399.5,30.8,0
7263,5482,7263,685.5,400.5,30.9,0
7264,5483,7264,684.5,400.5,30.8,0
7265,5484,7265,687.5,398.5,32.0,0
7266,5485,7266,684.5,401.5,30.7,0
7267,5486,7267,686.5,399.5,30.8,0
7268,5487,7268,684.5,418.5,36.4,0
7269,5488,7269,689.5,401.5,30.9,0
7270,5489,7270,685.5,400.5,30.8,0
7271,5490,7271,691.5,416.5,30.9,0
7272,5491,7272,686.5,400.5,30.8,0
7273,5492,7273,686.5,400.5,30.9,0
7274,5493,7274,685.5,399.5,30.9,0
7276,5494,7276,679.5,416.5,33.1,0
7277,5495,7277,694.5,404.5,36.4,0
7278,5496,7278,691.5,401.5,33.1,0
7279,5497,7279,684.5,399.5,30.9,0
7280,5498,7280,682.5,401.5,30.8,0
7281,5499,7281,685.5,399.5,30.9,0
7282,5500,7282,685.5,398.5,30.9,0
7283,5501,7283,684.5,399.5,30.9,0
7284,5502,7284,685.5,400.5,30.9,0
7285,5503,7285,686.5,399.5,30.9,0
7287,5504,7287,684.5,399.5,30.8,0
7288,5505,7288,685.5,400.5,30.9,0
7289,5506,7289,685.5,398.5,32.0,0
7290,5507,7290,690.5,398.5,30.9,0
7291,5508,7291,685.5,400.5,30.9,0
7292,5509,7292,685.5,400.5,30.8,0
7293,5510,7293,684.5,400.5,30.9,0
7294,5511,7294,685.5,400.5,30.8,0
7295,5512,7295,686.5,401.5,30.9,0
7296,5513,7296,686.5,399.5,30.8,0
7297,5514,7297,689.5,399.5,30.9,0
7298,5515,7298,684.5,399.5,30.9,0
7299,5516,7299,682.5,399.5,30.8,0
7300,5517,7300,686.5,414.5,36.4,0
7301,5518,7301,685.5,399.5,30.9,0
7302,5519,7302,685.5,399.5,30.8,0
7303,5520,7303,685.5,397.5,32.0,0
7304,5521,7304,685.5,406.5,30.8,0
7305,5522,7305,690.5,416.5,32.0,0
7306,5523,7306,684.5,398.5,30.8,0
7307,5524,7307,685.5,400.5,30.9,0
7308,5525,7308,684.5,399.5,30.9,0
7309,5526,7309,685.5,399.5,30.9,0
7310,5527,7310,685.5,400.5,30.8,0
7311,5528,7311,685.5,400.5,30.9,0
7312,5529,7312,685.5,399.5,30.9,0
7313,5530,7313,685.5,399.5,30.9,0
7314,5531,7314,684.5,399.5,30.8,0
7315,5532,7315,685.5,398.5,32.0,0
7316,5533,7316,683.5,399.5,30.9,0
7318,5534,7318,684.5,401.5,32.0,0
7320,5535,7320,689.5,416.5,32.0,0
7321,5536,7321,685.5,400.5,30.8,0
7322,5537,7322,685.5,400.5,30.8,0
7323,5538,7323,685.5,400.5,30.7,0
7324,5539,7324,684.5,400.5,30.7,0
7325,5540,7325,685.5,399.5,30.9,0
7326,5541,7326,685.5,399.5,30.9,0
7327,5542,7327,684.5,398.5,30.9,0
7328,5543,7328,685.5,399.5,30.9,0
7329,5544,7329,684.5,400.5,30.8,0
7330,5545,7330,684.5,400.5,30.8,0
7331,5546,7331,684.5,400.5,30.8,0
7333,5547,7333,690.5,401.5,34.2,0
7334,5548,7334,685.5,399.5,30.9,0
7336,5549,7336,686.5,400.5,30.8,0
7337,5550,7337,679.5,415.5,34.2,0
7338,5551,7338,685.5,399.5,30.9,0
7340,5552,7340,686.5,413.5,34.2,0
7341,5553,7341,685.5,400.5,30.9,0
7343,5554,7343,683.5,402.5,30.8,0
7344,5555,7344,685.5,400.5,30.9,0
7345,5556,7345,688.5,398.5,33.0,0
7346,5557,7346,689.5,398.5,30.9,0
7347,5558,7347,686.5,400.5,30.8,0
7348,5559,7348,686.5,398.5,32.0,0
7349,5560,7349,685.5,399.5,30.9,0
7350,5561,7350,692.5,390.5,34.2,0
7351,5562,7351,685.5,399.5,30.9,0
7352,5563,7352,685.5,413.5,36.4,0
7353,5564,7353,684.5,402.5,32.0,0
7355,5565,7355,684.5,399.5,30.9,0
7356,5566,7356,685.5,399.5,30.9,0
7357,5567,7357,685.5,399.5,30.9,0
7358,5568,7358,691.5,399.5,31.9,0
7359,5569,7359,684.5,399.5,30.8,0
7360,5570,7360,685.5,399.5,30.9,0
7361,5571,7361,686.5,399.5,30.9,0
7362,5572,7362,696.5,396.5,33.1,0
7363,5573,7363,685.5,399.5,30.9,0
7364,5574,7364,690.5,396.5,30.8,0
7365,5575,7365,691.5,398.5,30.9,0
7367,5576,7367,685.5,398.5,30.9,0
7368,5577,7368,687.5,416.5,34.2,0
7369,5578,7369,685.5,400.5,30.8,0
7370,5579,7370,685.5,399.5,30.9,0
7371,5580,7371,687.5,415.5,34.2,0
7373,5581,7373,685.5,398.5,30.9,0
7374,5582,7374,684.5,416.5,34.2,0
7375,5583,7375,685.5,399.5,30.9,0
7376,5584,7376,685.5,399.5,30.9,0
7377,5585,7377,687.5,400.5,30.9,0
7379,5586,7379,685.5,400.5,30.9,0
7380,5587,7380,686.5,399.5,30.8,0
7381,5588,7381,686.5,399.5,30.8,0
7383,5589,7383,688.5,399.5,30.9,0
7384,5590,7384,689.5,417.5,30.9,0
7385,5591,7385,686.5,399.5,30.9,0
7386,5592,7386,685.5,400.5,30.9,0
7387,5593,7387,685.5,400.5,30.9,0
7388,5594,7388,684.5,399.5,30.9,0
7389,5595,7389,685.5,400.5,30.9,0
7390,5596,7390,693.5,405.5,36.4,0
7391,5597,7391,687.5,415.5,34.2,0
7392,5598,7392,685.5,399.5,30.9,0
7393,5599,7393,685.5,400.5,30.9,0
7394,5600,7394,689.5,411.5,36.4,0
7395,5601,7395,686.5,400.5,30.9,0
7396,5602,7396,681.5,405.5,34.2,0
7397,5603,7397,686.5,403.5,34.2,0
7399,5604,7399,685.5,399.5,30.9,0
7400,5605,7400,687.5,399.5,30.8,0
7401,5606,7401,685.5,400.5,30.8,0
7402,5607,7402,684.5,417.5,33.1,0
7403,5608,7403,684.5,399.5,30.9,0
7404,5609,7404,685.5,399.5,30.9,0
7405,5610,7405,685.5,399.5,30.9,0
7406,5611,7406,683.5,401.5,30.9,0
7408,5612,7408,685.5,399.5,30.9,0
7409,5613,7409,684.5,398.5,30.9,0
7410,5614,7410,685.5,400.5,30.7,0
7411,5615,7411,685.5,399.5,30.9,0
7412,5616,7412,690.5,397.5,32.0,0
7413,5617,7413,685.5,397.5,30.9,0
7414,5618,7414,685.5,401.5,30.9,0
7415,5619,7415,684.5,398.5,30.9,0
7416,5620,7416,693.5,405.5,36.4,0
7417,5621,7417,688.5,401.5,32.0,0
7419,5622,7419,685.5,399.5,30.9,0
7420,5623,7420,685.5,399.5,30.9,0
7421,5624,7421,689.5,398.5,32.9,0
7423,5625,7423,686.5,400.5,30.9,0
7424,5626,7424,685.5,399.5,30.9,0
7425,5627,7425,686.5,400.5,30.9,0
7426,5628,7426,688.5,399.5,30.9,0
7427,5629,7427,686.5,416.5,35.3,0
7428,5630,7428,685.5,400.5,30.9,0
7429,5631,7429,684.5,399.5,30.9,0
7430,5632,7430,686.5,400.5,30.9,0
7431,5633,7431,685.5,399.5,30.9,0
7432,5634,7432,683.5,397.5,32.0,0
7434,5635,7434,687.5,401.5,32.0,0
7435,5636,7435,685.5,400.5,30.7,0
7437,5637,7437,685.5,399.5,30.9,0
7438,5638,7438,686.5,400.5,30.8,0
7439,5639,7439,691.5,396.5,32.0,0
7440,5640,7440,685.5,399.5,30.9,0
7441,5641,7441,690.5,398.5,30.9,0
7442,5642,7442,686.5,400.5,30.7,0
7443,5643,7443,689.5,400.5,30.8,0
7444,5644,7444,685.5,400.5,30.9,0
7446,5645,7446,688.5,398.5,33.1,0
7447,5646,7447,696.5,397.5,33.1,0
7448,5647,7448,685.5,399.5,30.9,0
7449,5648,7449,686.5,417.5,33.1,0
7450,5649,7450,691.5,397.5,30.9,0
7451,5650,7451,689.5,398.5,30.8,0
7452,5651,7452,680.5,402.5,33.1,0
7455,5652,7455,685.5,400.5,30.8,0
7456,5653,7456,688.5,399.5,30.9,0
7457,5654,7457,688.5,401.5,32.0,0
7458,5655,7458,691.5,398.5,30.9,0
7459,5656,7459,684.5,399.5,30.9,0
7460,5657,7460,684.5,399.5,30.9,0
7461,5658,7461,686.5,400.5,30.9,0
7463,5659,7463,683.5,402.5,30.9,0
7464,5660,7464,690.5,396.5,32.0,0
7465,5661,7465,686.5,398.5,32.0,0
7466,5662,7466,694.5,398.5,30.9,0
7467,5663,7467,685.5,399.5,30.9,0
7468,5664,7468,686.5,401.5,30.9,0
7469,5665,7469,685.5,399.5,30.9,0
7470,5666,7470,686.5,400.5,30.8,0
7471,5667,7471,686.5,399.5,30.9,0
7472,5668,7472,685.5,399.5,30.9,0
7474,5669,7474,685.5,399.5,30.9,0
7475,5670,7475,691.5,392.5,36.4,0
7477,5671,7477,685.5,400.5,30.8,0
7478,5672,7478,685.5,400.5,30.8,0
7479,5673,7479,685.5,400.5,30.8,0
7480,5674,7480,683.5,400.5,31.9,0
7481,5675,7481,684.5,399.5,30.9,0
7482,5676,7482,691.5,414.5,32.0,0
7483,5677,7483,685.5,400.5,30.9,0
7484,5678,7484,686.5,400.5,30.9,0
7485,5679,7485,684.5,400.5,30.7,0
7486,5680,7486,686.5,399.5,30.9,0
7488,5681,7488,685.5,399.5,30.9,0
7489,5682,7489,685.5,400.5,30.7,0
7490,5683,7490,681.5,416.5,34.2,0
7491,5684,7491,685.5,399.5,30.9,0
7492,5685,7492,683.5,399.5,30.8,0
7493,5686,7493,690.5,417.5,30.9,0
7494,5687,7494,684.5,401.5,30.9,0
7496,5688,7496,686.5,400.5,30.9,0
7497,5689,7497,684.5,399.5,30.8,0
7499,5690,7499,685.5,400.5,30.9,0
7500,5691,7500,686.5,400.5,30.8,0
7501,5692,7501,682.5,401.5,30.7,0
7502,5693,7502,684.5,399.5,30.9,0
7503,5694,7503,686.5,399.5,30.8,0
7504,5695,7504,685.5,400.5,30.8,0
7507,5696,7507,685.5,402.5,30.9,0
7510,5697,7510,685.5,399.5,30.9,0
7511,5698,7511,698.5,408.5,30.9,0
7512,5699,7512,684.5,400.5,30.8,0
7513,5700,7513,684.5,399.5,30.8,0
7514,5701,7514,685.5,399.5,30.9,0
7516,5702,7516,684.5,398.5,30.9,0
7517,5703,7517,685.5,398.5,30.9,0
7518,5704,7518,685.5,398.5,30.9,0
7519,5705,7519,685.5,401.5,30.9,0
7520,5706,7520,684.5,399.5,30.9,0
7522,5707,7522,685.5,401.5,30.9,0
7523,5708,7523,685.5,400.5,30.7,0
7524,5709,7524,685.5,399.5,30.9,0
7526,5710,7526,685.5,399.5,30.9,0
7528,5711,7528,686.5,400.5,30.9,0
7529,5712,7529,684.5,400.5,30.8,0
7530,5713,7530,685.5,400.5,30.9,0
7531,5714,7531,685.5,399.5,30.9,0
7532,5715,7532,685.5,399.5,30.9,0
7533,5716,7533,688.5,400.5,30.9,0
7534,5717,7534,684.5,401.5,30.7,0
7535,5718,7535,683.5,399.5,30.9,0
7536,5719,7536,685.5,400.5,30.9,0
7537,5720,7537,686.5,399.5,30.9,0
7538,5721,7538,686.5,400.5,30.9,0
7539,5722,7539,685.5,399.5,30.9,0
7540,5723,7540,685.5,398.5,30.9,0
7541,5724,7541,683.5,401.5,30.9,0
7542,5725,7542,686.5,398.5,30.8,0
7543,5726,7543,685.5,399.5,30.8,0
7544,5727,7544,685.5,397.5,30.8,0
7546,5728,7546,686.5,400.5,30.8,0
7547,5729,7547,684.5,396.5,30.9,0
7549,5730,7549,684.5,397.5,30.8,0
7550,5731,7550,685.5,396.5,30.9,0
7553,5732,7553,685.5,395.5,30.9,0
7555,5733,7555,686.5,396.5,30.9,0
7556,5734,7556,684.5,396.5,30.8,0
7557,5735,7557,685.5,396.5,30.7,0
7558,5736,7558,683.5,398.5,30.9,0
7559,5737,7559,685.5,395.5,30.8,0
7561,5738,7561,687.5,393.5,30.8,0
7562,5739,7562,691.5,394.5,32.0,0
7563,5740,7563,685.5,394.5,30.8,0
7564,5741,7564,686.5,395.5,30.9,0
7566,5742,7566,688.5,395.5,32.0,0
7569,5743,7569,685.5,395.5,30.9,0
7570,5744,7570,684.5,394.5,31.9,0
7571,5745,7571,682.5,398.5,34.2,0
7573,5746,7573,686.5,392.5,30.9,0
7574,5747,7574,685.5,392.5,30.8,0
7575,5748,7575,687.5,396.5,34.2,0
7576,5749,7576,684.5,393.5,31.8,0
7577,5750,7577,682.5,392.5,33.1,0
7578,5751,7578,686.5,391.5,30.8,0
7579,5752,7579,690.5,390.5,30.9,0
7580,5753,7580,686.5,394.5,30.9,0
7581,5754,7581,685.5,393.5,31.9,0
7582,5755,7582,686.5,392.5,30.9,0
7583,5756,7583,685.5,391.5,30.8,0
7584,5757,7584,690.5,392.5,30.9,0
7585,5758,7585,684.5,394.5,30.9,0
7586,5759,7586,685.5,390.5,30.9,0
7587,5760,7587,683.5,390.5,30.8,0
7588,5761,7588,686.5,392.5,30.9,0
7589,5762,7589,687.5,391.5,30.9,0
7590,5763,7590,687.5,389.5,30.9,0
7591,5764,7591,672.5,393.5,35.3,0
7594,5765,7594,686.5,389.5,30.8,0
7595,5766,7595,686.5,389.5,30.8,0
7596,5767,7596,686.5,388.5,32.0,0
7597,5768,7597,695.5,393.5,36.4,0
7598,5769,7598,686.5,389.5,30.9,0
7599,5770,7599,700.5,396.5,34.2,0
7600,5771,7600,685.5,390.5,32.0,0
7602,5772,7602,692.5,387.5,32.0,0
7603,5773,7603,685.5,388.5,30.9,0
7604,5774,7604,689.5,387.5,32.0,0
7605,5775,7605,686.5,389.5,30.8,0
7606,5776,7606,688.5,389.5,30.9,0
7607,5777,7607,688.5,387.5,31.9,0
7608,5778,7608,686.5,387.5,30.8,0
7609,5779,7609,687.5,389.5,30.9,0
7610,5780,7610,686.5,389.5,30.9,0
7611,5781,7611,687.5,388.5,30.8,0
7612,5782,7612,687.5,389.5,30.9,0
7613,5783,7613,687.5,387.5,30.9,0
7614,5784,7614,686.5,387.5,30.8,0
7615,5785,7615,687.5,388.5,30.9,0
7616,5786,7616,688.5,387.5,30.9,0
7617,5787,7617,687.5,389.5,30.8,0
7618,5788,7618,687.5,387.5,30.9,0
7619,5789,7619,686.5,386.5,30.9,0
7620,5790,7620,688.5,387.5,30.8,0
7621,5791,7621,686.5,387.5,30.9,0
7622,5792,7622,687.5,387.5,30.9,0
7623,5793,7623,687.5,387.5,30.9,0
7624,5794,7624,689.5,387.5,30.9,0
7625,5795,7625,688.5,386.5,30.9,0
7626,5796,7626,687.5,387.5,30.9,0
7627,5797,7627,687.5,387.5,30.9,0
7628,5798,7628,688.5,386.5,30.9,0
7629,5799,7629,687.5,390.5,32.0,0
7630,5800,7630,688.5,386.5,30.9,0
7631,5801,7631,686.5,386.5,30.9,0
7632,5802,7632,687.5,389.5,32.0,0
7635,5803,7635,688.5,387.5,30.9,0
7637,5804,7637,687.5,386.5,30.9,0
7638,5805,7638,690.5,387.5,32.0,0
7639,5806,7639,688.5,386.5,30.8,0
7640,5807,7640,687.5,386.5,30.9,0
7641,5808,7641,687.5,386.5,30.8,0
7642,5809,7642,686.5,389.5,30.9,0
7643,5810,7643,688.5,385.5,30.9,0
7644,5811,7644,698.5,387.5,36.4,0
7646,5812,7646,687.5,388.5,30.9,0
7647,5813,7647,688.5,386.5,30.9,0
7650,5814,7650,688.5,385.5,30.8,0
7651,5815,7651,687.5,388.5,30.9,0
7652,5816,7652,689.5,403.5,35.3,0
7653,5817,7653,688.5,386.5,30.9,0
7654,5818,7654,688.5,385.5,30.9,0
7657,5820,7657,684.5,404.5,33.1,0
7658,5821,7658,688.5,385.5,30.7,0
7659,5822,7659,688.5,386.5,30.9,0
7660,5823,7660,688.5,386.5,30.9,0
7661,5824,7661,689.5,385.5,30.9,0
7662,5825,7662,687.5,384.5,30.8,0
7665,5826,7665,688.5,386.5,30.9,0
7666,5827,7666,688.5,386.5,30.9,0
7667,5828,7667,687.5,384.5,30.9,0
7668,5829,7668,689.5,385.5,30.8,0
7669,5830,7669,689.5,384.5,30.8,0
7670,5831,7670,688.5,385.5,30.9,0
7671,5832,7671,694.5,400.5,34.2,0
7672,5833,7672,694.5,383.5,30.9,0
7673,5834,7673,681.5,403.5,34.2,0
7674,5835,7674,687.5,385.5,30.9,0
7675,5836,7675,692.5,400.5,32.0,0
7676,5837,7676,688.5,385.5,30.9,0
7678,5838,7678,690.5,385.5,30.9,0
7679,5839,7679,688.5,386.5,30.9,0
7680,5840,7680,688.5,386.5,30.9,0
7681,5841,7681,687.5,384.5,30.8,0
7682,5842,7682,679.5,399.5,36.4,0
7683,5843,7683,688.5,402.5,34.2,0
7684,5844,7684,687.5,390.5,33.1,0
7685,5845,7685,694.5,381.5,30.9,0
7686,5846,7686,688.5,385.5,30.9,0
7687,5847,7687,688.5,385.5,30.8,0
7688,5848,7688,688.5,386.5,30.9,0
7689,5849,7689,688.5,386.5,30.8,0
7690,5850,7690,689.5,385.5,30.8,0
7691,5851,7691,688.5,387.5,30.8,0
7693,5852,7693,690.5,384.5,32.0,0
7694,5853,7694,688.5,385.5,30.9,0
7695,5854,7695,686.5,384.5,30.9,0
7696,5855,7696,693.5,405.5,36.4,0
7697,5856,7697,687.5,383.5,30.8,0
7698,5857,7698,688.5,384.5,30.9,0
7699,5858,7699,688.5,385.5,30.9,0
7700,5859,7700,689.5,386.5,30.9,0
7701,5860,7701,687.5,384.5,30.9,0
7702,5861,7702,689.5,385.5,30.9,0
7703,5862,7703,689.5,384.5,30.7,0
7705,5863,7705,686.5,384.5,30.9,0
7707,5864,7707,689.5,384.5,30.9,0
7708,5865,7708,695.5,399.5,33.1,0
7709,5866,7709,689.5,385.5,30.8,0
